Cod Estação,Rio,Data/Hora,Nível,Vazão,Chuva
63970000,Rio Pardo,31/03/2022 01:15:00,324,296.96,0
63970000,Rio Pardo,31/03/2022 01:30:00,323,295.48,0
63970000,Rio Pardo,31/03/2022 01:45:00,323,295.48,0
63970000,Rio Pardo,31/03/2022 02:00:00,323,295.48,0
63970000,Rio Pardo,31/03/2022 02:15:00,323,295.48,0
63970000,Rio Pardo,31/03/2022 02:30:00,323,295.48,0
63970000,Rio Pardo,31/03/2022 02:45:00,322,294,0
63970000,Rio Pardo,31/03/2022 03:00:00,322,294,0
63970000,Rio Pardo,31/03/2022 03:15:00,322,294,0
63970000,Rio Pardo,31/03/2022 03:30:00,322,294,0
63970000,Rio Pardo,31/03/2022 03:45:00,322,294,0
63970000,Rio Pardo,31/03/2022 04:00:00,322,294,0
63970000,Rio Pardo,31/03/2022 04:15:00,322,294,0
63970000,Rio Pardo,31/03/2022 04:30:00,322,294,0
63970000,Rio Pardo,31/03/2022 04:45:00,322,294,0
63970000,Rio Pardo,31/03/2022 05:00:00,322,294,0
63970000,Rio Pardo,31/03/2022 05:15:00,322,294,0
63970000,Rio Pardo,31/03/2022 05:30:00,322,294,0
63970000,Rio Pardo,31/03/2022 05:45:00,322,294,0
63970000,Rio Pardo,31/03/2022 06:00:00,322,294,0
63970000,Rio Pardo,31/03/2022 06:15:00,322,294,0
63970000,Rio Pardo,31/03/2022 06:30:00,322,294,0
63970000,Rio Pardo,31/03/2022 06:45:00,322,294,0
63970000,Rio Pardo,31/03/2022 07:00:00,322,294,0
63970000,Rio Pardo,31/03/2022 07:15:00,322,294,0
63970000,Rio Pardo,31/03/2022 07:30:00,322,294,0
63970000,Rio Pardo,31/03/2022 07:45:00,322,294,0.2
63970000,Rio Pardo,31/03/2022 08:00:00,322,294,0
63970000,Rio Pardo,31/03/2022 08:15:00,322,294,0
63970000,Rio Pardo,31/03/2022 08:30:00,322,294,0
63970000,Rio Pardo,31/03/2022 08:45:00,322,294,0
63970000,Rio Pardo,31/03/2022 09:00:00,322,294,0
63970000,Rio Pardo,31/03/2022 09:15:00,322,294,0
63970000,Rio Pardo,31/03/2022 09:30:00,322,294,0
63970000,Rio Pardo,31/03/2022 09:45:00,322,294,0
63970000,Rio Pardo,31/03/2022 10:00:00,322,294,0
63970000,Rio Pardo,31/03/2022 10:15:00,322,294,0
63970000,Rio Pardo,31/03/2022 10:30:00,322,294,0
63970000,Rio Pardo,31/03/2022 10:45:00,322,294,0
63970000,Rio Pardo,31/03/2022 11:00:00,322,294,0
63970000,Rio Pardo,31/03/2022 11:15:00,322,294,0
63970000,Rio Pardo,31/03/2022 11:30:00,322,294,0
63970000,Rio Pardo,31/03/2022 11:45:00,322,294,0
63970000,Rio Pardo,31/03/2022 12:00:00,322,294,0
63970000,Rio Pardo,31/03/2022 12:15:00,322,294,0
63970000,Rio Pardo,31/03/2022 12:30:00,322,294,0
63970000,Rio Pardo,31/03/2022 12:45:00,322,294,0
63970000,Rio Pardo,31/03/2022 13:00:00,322,294,0
63970000,Rio Pardo,31/03/2022 13:15:00,322,294,0
63970000,Rio Pardo,31/03/2022 13:30:00,323,295.48,0
63970000,Rio Pardo,31/03/2022 13:45:00,323,295.48,1.8
63970000,Rio Pardo,31/03/2022 14:00:00,323,295.48,0.2
